subject,puzzle,event,move,prev_move,s_free,s_fixed,d_goal,Lopt,attempt,RT,timestamp,first_move
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(1, -1)","(4, -1)","Int8[2, 4, 3, 3, 1, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",13,12,1,2527,1517522973475,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(5, 3)","(1, -1)","Int8[1, 4, 3, 3, 1, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",14,12,1,1646,1517522975121,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(2, 1)","(5, 3)","Int8[1, 4, 3, 3, 4, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",13,12,1,1129,1517522976250,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(3, -1)","(2, 1)","Int8[1, 5, 3, 3, 4, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",12,12,1,2258,1517522978508,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(5, -2)","(3, -1)","Int8[1, 5, 2, 3, 4, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",12,12,1,2134,1517522980642,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(2, -1)","(5, -2)","Int8[1, 5, 2, 3, 2, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",12,12,1,843,1517522981485,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(5, -1)","(2, -1)","Int8[1, 4, 2, 3, 2, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",13,12,1,837,1517522982322,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(4, 1)","(5, -1)","Int8[1, 4, 2, 3, 1, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",14,12,1,1313,1517522983635,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(4, -1)","(4, 1)","Int8[1, 4, 2, 4, 1, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",15,12,1,9732,1517522993367,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(5, 3)","(4, -1)","Int8[1, 4, 2, 3, 1, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",14,12,1,968,1517522994335,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(1, 1)","(5, 3)","Int8[1, 4, 2, 3, 4, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",13,12,1,2559,1517522996894,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(2, 1)","(1, 1)","Int8[2, 4, 2, 3, 4, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",12,12,1,1092,1517522997986,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(7, 2)","(2, 1)","Int8[2, 5, 2, 3, 4, 1, 1, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",11,12,1,2760,1517523000746,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(3, -1)","(7, 2)","Int8[2, 5, 2, 3, 4, 1, 3, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",10,12,1,808,1517523001554,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(4, -2)","(3, -1)","Int8[2, 5, 1, 3, 4, 1, 3, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",9,12,1,993,1517523002547,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(9, -3)","(4, -2)","Int8[2, 5, 1, 1, 4, 1, 3, 3, 5]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",8,12,1,2218,1517523004765,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(4, 2)","(9, -3)","Int8[2, 5, 1, 1, 4, 1, 3, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",7,12,1,4424,1517523009189,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(3, 2)","(4, 2)","Int8[2, 5, 1, 3, 4, 1, 3, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",6,12,1,1868,1517523011057,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(7, -2)","(3, 2)","Int8[2, 5, 3, 3, 4, 1, 3, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",5,12,1,1130,1517523012187,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(1, -1)","(7, -2)","Int8[2, 5, 3, 3, 4, 1, 1, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",4,12,1,1159,1517523013346,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(3, -1)","(1, -1)","Int8[1, 5, 3, 3, 4, 1, 1, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",4,12,1,1584,1517523014930,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(5, -2)","(3, -1)","Int8[1, 5, 2, 3, 4, 1, 1, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",4,12,1,3414,1517523018344,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(8, 2)","(5, -2)","Int8[1, 5, 2, 3, 2, 1, 1, 3, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",4,12,1,1040,1517523019384,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(3, 1)","(8, 2)","Int8[1, 5, 2, 3, 2, 1, 1, 5, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",3,12,1,6293,1517523025677,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(1, 1)","(3, 1)","Int8[1, 5, 3, 3, 2, 1, 1, 5, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",3,12,1,1417,1517523027094,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(2, -2)","(1, 1)","Int8[2, 5, 3, 3, 2, 1, 1, 5, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",3,12,1,1177,1517523028271,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(9, -1)","(2, -2)","Int8[2, 3, 3, 3, 2, 1, 1, 5, 2]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",2,12,1,1172,1517523029443,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(5, -1)","(9, -1)","Int8[2, 3, 3, 3, 2, 1, 1, 5, 1]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",2,12,1,641,1517523030084,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,move,"(4, 1)","(5, -1)","Int8[2, 3, 3, 3, 1, 1, 1, 5, 1]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",1,12,1,920,1517523031004,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,win,"(0, 0)","(4, 1)","Int8[2, 3, 3, 4, 1, 1, 1, 5, 1]","(Car(3, :x, 2), Car(1, :y, 2), Car(2, :x, 3), Car(4, :y, 3), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(6, :y, 2), Car(5, :x, 2))",0,12,1,0,1517523031004,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,start,"(0, 0)","(0, 0)","Int8[1, 3, 3, 3, 4, 1, 2, 1, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",14,14,1,0,1517523035833,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(5, 1)","(0, 0)","Int8[1, 3, 3, 3, 4, 1, 2, 1, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",14,14,1,9587,1517523045420,true
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(3, -2)","(5, 1)","Int8[1, 3, 3, 3, 5, 1, 2, 1, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",14,14,1,1089,1517523046509,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(4, -2)","(3, -2)","Int8[1, 3, 1, 3, 5, 1, 2, 1, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",14,14,1,2219,1517523048728,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(7, 3)","(4, -2)","Int8[1, 3, 1, 1, 5, 1, 2, 1, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",13,14,1,1058,1517523049786,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(8, 3)","(7, 3)","Int8[1, 3, 1, 1, 5, 1, 5, 1, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",12,14,1,2030,1517523051816,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(6, 3)","(8, 3)","Int8[1, 3, 1, 1, 5, 1, 5, 4, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",13,14,1,1816,1517523053632,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(2, -2)","(6, 3)","Int8[1, 3, 1, 1, 5, 4, 5, 4, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",14,14,1,1203,1517523054835,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(6, -3)","(2, -2)","Int8[1, 1, 1, 1, 5, 4, 5, 4, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",13,14,1,3760,1517523058595,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(8, -3)","(6, -3)","Int8[1, 1, 1, 1, 5, 1, 5, 4, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",12,14,1,1093,1517523059688,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(3, 4)","(8, -3)","Int8[1, 1, 1, 1, 5, 1, 5, 1, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",11,14,1,2628,1517523062316,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(8, 3)","(3, 4)","Int8[1, 1, 5, 1, 5, 1, 5, 1, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",10,14,1,2925,1517523065241,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(1, 1)","(8, 3)","Int8[1, 1, 5, 1, 5, 1, 5, 4, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",9,14,1,1040,1517523066281,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(5, -4)","(1, 1)","Int8[2, 1, 5, 1, 5, 1, 5, 4, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",8,14,1,836,1517523067117,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(1, -1)","(5, -4)","Int8[2, 1, 5, 1, 1, 1, 5, 4, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",7,14,1,1492,1517523068609,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(8, -3)","(1, -1)","Int8[1, 1, 5, 1, 1, 1, 5, 4, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",6,14,1,984,1517523069593,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(3, -4)","(8, -3)","Int8[1, 1, 5, 1, 1, 1, 5, 1, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",5,14,1,1194,1517523070787,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(7, -4)","(3, -4)","Int8[1, 1, 1, 1, 1, 1, 5, 1, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",4,14,1,1318,1517523072105,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(8, 3)","(7, -4)","Int8[1, 1, 1, 1, 1, 1, 1, 1, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",3,14,1,821,1517523072926,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(6, 3)","(8, 3)","Int8[1, 1, 1, 1, 1, 1, 1, 4, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",2,14,1,1211,1517523074137,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,move,"(4, 3)","(6, 3)","Int8[1, 1, 1, 1, 1, 4, 1, 4, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",1,14,1,1295,1517523075432,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604_16,win,"(0, 0)","(4, 3)","Int8[1, 1, 1, 4, 1, 4, 1, 4, 1]","(Car(3, :x, 2), Car(6, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(1, :y, 2), Car(4, :y, 3), Car(5, :x, 2), Car(3, :y, 3), Car(2, :y, 2))",0,14,1,0,1517523075432,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,start,"(0, 0)","(0, 0)","Int8[1, 3, 4, 3, 2, 2, 2, 1, 3]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",14,14,1,0,1517523078330,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(7, -1)","(0, 0)","Int8[1, 3, 4, 3, 2, 2, 2, 1, 3]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",14,14,1,2371,1517523080701,true
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(9, -1)","(7, -1)","Int8[1, 3, 4, 3, 2, 2, 1, 1, 3]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",14,14,1,4480,1517523085181,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(7, 3)","(9, -1)","Int8[1, 3, 4, 3, 2, 2, 1, 1, 2]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",13,14,1,6397,1517523091578,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(6, 3)","(7, 3)","Int8[1, 3, 4, 3, 2, 2, 4, 1, 2]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",12,14,1,1106,1517523092684,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(4, -1)","(6, 3)","Int8[1, 3, 4, 3, 2, 5, 4, 1, 2]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",11,14,1,1511,1517523094195,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(2, -1)","(4, -1)","Int8[1, 3, 4, 2, 2, 5, 4, 1, 2]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",11,14,1,617,1517523094812,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(1, 1)","(2, -1)","Int8[1, 2, 4, 2, 2, 5, 4, 1, 2]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",11,14,1,1857,1517523096669,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(8, 4)","(1, 1)","Int8[2, 2, 4, 2, 2, 5, 4, 1, 2]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",10,14,1,1091,1517523097760,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(5, -1)","(8, 4)","Int8[2, 2, 4, 2, 2, 5, 4, 5, 2]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",9,14,1,1104,1517523098864,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(3, -1)","(5, -1)","Int8[2, 2, 4, 2, 1, 5, 4, 5, 2]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",8,14,1,913,1517523099777,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(9, -1)","(3, -1)","Int8[2, 2, 3, 2, 1, 5, 4, 5, 2]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",9,14,1,2673,1517523102450,false
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,move,"(1, -1)","(9, -1)","Int8[2, 2, 3, 2, 1, 5, 4, 5, 1]","(Car(3, :x, 2), Car(5, :y, 2), Car(1, :x, 3), Car(4, :y, 2), Car(1, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(1, :y, 2), Car(6, :y, 3))",10,14,1,3650,1517523106100,false
